13.398550577707933	1.2775738710388213e-45
13.403734524502301	1.2749082122818414e-45
14.788542880948665	9.303951106187122e-46
16.08028005704553	7.525302944214674e-46
17.48098686911943	6.355961420497783e-46
18.788622500843836	5.651371772652689e-46
20.070533890994252	5.075363610688899e-46
21.461414917121704	4.5506267591193e-46
22.75922476289966	4.2205137726309755e-46
24.166004244654648	3.949203535764713e-46
25.54705948483565	3.7133945902727695e-46
26.835043544667155	3.5164669199710045e-46
28.231997240475692	3.3242768651163148e-46
29.535879755934733	3.163192094598355e-46
30.948731907370806	3.0046975034492747e-46
32.335859817232894	2.863206270944383e-46
33.629916546745484	2.742236873078455e-46
35.03294291223511	2.6216626384539467e-46
36.34289809737523	2.544733417318749e-46
37.62712904094138	2.4922541973828203e-46
39.02032962048455	2.43846954357996e-46
40.32045901967823	2.3909782900630917e-46
41.729558054848944	2.342198035737684e-46
43.112932848445666	2.2968062713388856e-46
44.4032364616929	2.256520307131918e-46
45.802509710917164	2.2148969572016735e-46
47.10871177979193	2.1917552791750374e-46
48.38918960709271	2.2000702571702016e-46
49.77863707037052	2.2088817406116276e-46
51.075013353298836	2.2169145340164135e-46
52.48035927220418	2.2254271093547935e-46
53.79263401076003	2.233200974767513e-46
55.0791845077419	2.240665918048405e-46
56.4747046407008	2.248595691681271e-46
57.7771535933102	2.2558462115570277e-46
59.18857218189664	2.2635465575562175e-46
60.57426652890909	2.2709546460240643e-46
61.86688969557205	2.2777351023451036e-46
63.26848249821204	2.2849510345497886e-46
64.57700412050254	2.2915649346181475e-46
65.85980150121905	2.3044175826313633e-46
67.2515685179126	2.3214907679408272e-46
68.55026435425665	2.3372172356060335e-46
68.57291645267547	2.337489822049893e-46
68.59556855109429	2.33776235023918e-46
68.64087274793194	2.3383072319807134e-46
68.73148114160722	2.339396297800634e-46
68.9126979289578	2.3415716458478354e-46
69.27513150365894	2.345911263678996e-46
69.29778360207776	2.3461820015534322e-46
69.32043570049657	2.3464526821734012e-46
69.36573989733422	2.3469938717734772e-46
69.4563482910095	2.3480755652749648e-46
69.63756507836008	2.3502362163495337e-46
69.6602171767789	2.3505060418363226e-46
69.68286927519773	2.3507758105585573e-46
69.72817347203537	2.3513151778308007e-46
69.81878186571066	2.3523932325356945e-46
69.84143396412948	2.3526626047552495e-46
69.8640860625483	2.3529319204526538e-46
69.90939025938594	2.353470382401515e-46
69.93204235780476	2.3537395287132808e-46
69.95469445622359	2.354008618623446e-46
69.97734655464241	2.3542776521620375e-46
69.99999865306123	2.3545466293591437e-46
